30,368;490;-1065;4750;4520
30,4;510;-855;3500;4670
30,432;500;-795;3250;4660
30,464;490;-765;3000;4670
30,496;490;-705;2500;4690
30,528;500;-645;2250;4710
30,56;510;-540;2000;4730
30,592;500;-495;1750;4760
30,624;500;-495;1500;4780
30,656;500;-465;1250;4820
30,688;510;-450;1000;4820
30,72;510;-390;750;4840
30,752;500;-315;750;4860
30,784;500;-255;500;4840
30,816;490;-225;500;4870
30,848;490;-210;250;4860
30,88;500;-195;250;4850
30,912;500;-180;0;4860
30,944;500;-165;0;4870
30,976;500;-165;0;4880
31,008;490;-150;0;4870
31,04;500;-150;0;4860
31,072;500;-150;0;4880
31,104;490;-135;-250;4860
31,136;490;-135;-250;4850
31,168;490;-120;-250;4820
31,2;500;-120;-250;4800
31,232;500;-135;-500;4770
31,264;500;-135;-500;4770
31,296;500;-135;-500;4760
31,328;490;-75;-750;4750
31,36;490;-15;-750;4740
31,392;480;0;-750;4750
31,424;490;0;-750;4740
31,456;490;0;-750;4730
31,488;490;0;-750;4720
31,52;490;15;-750;4720
31,552;590;480;0;4770
31,584;800;1245;500;4760
31,616;920;1320;1000;4630
31,648;1060;1350;2000;3470
31,68;1100;1455;2750;1760
31,712;1120;1485;3500;890
31,744;1150;1485;4250;440
31,776;1170;1515;5000;220
31,808;1170;1350;7000;120
31,84;1170;1350;7000;120
31,872;1170;1320;8000;120
31,904;1170;1290;8500;110
31,936;1190;1245;9250;110
31,968;1190;1185;9750;110
32;1190;1110;10250;110
32,032;1190;1020;11000;110
32,064;1200;945;11500;110
32,096;1200;900;11750;120
32,128;1190;810;12250;110
32,16;1190;750;12500;120
32,192;1200;585;13500;120
32,224;1200;585;13500;120
32,256;1210;465;13750;110
32,288;1200;330;13750;110
32,32;770;-555;13000;120
32,352;640;-1710;12250;110
32,384;570;-1440;11750;120
32,416;580;-1455;10750;130
32,448;570;-1455;10000;150
32,48;560;-1455;9250;220
32,512;540;-1335;8750;560
32,544;550;-1380;8000;1240
32,576;540;-1320;7250;2250
32,608;520;-1290;6750;3430
32,64;520;-1290;6000;4090
32,672;490;-1125;4500;4530
32,704;490;-1005;4250;4580
32,736;500;-915;3500;4620
32,768;500;-825;3250;4650
32,8;510;-765;2750;4670
32,832;500;-705;2500;4690
32,864;500;-660;2250;4710
32,896;490;-600;1750;4730
32,928;490;-585;1500;4770
32,96;500;-555;1250;4800
32,992;500;-495;1000;4820
33,024;500;-360;500;4840
33,056;500;-360;500;4840
33,088;500;-315;500;4850
33,12;490;-270;250;4860
33,152;500;-240;250;4870
33,184;490;-210;0;4850
33,216;490;-180;0;4850
33,248;500;-135;0;4850
33,28;500;-135;0;4850
33,312;500;-120;0;4850
33,344;490;-120;0;4860
33,376;490;-105;-250;4870
33,408;500;-105;-250;4880
33,44;500;-75;-250;4880
33,472;490;-60;-250;4880
33,504;500;-60;-250;4870
33,536;500;-75;-250;4860
33,568;500;-105;-500;4850
33,6;510;-105;-500;4850
33,632;500;-120;-500;4830
33,664;490;-105;-750;4820
33,696;490;-75;-750;4800
33,728;490;-30;-750;4790
33,76;490;0;-750;4770
33,792;480;0;-750;4760
33,824;490;0;-750;4760
33,856;490;30;-750;4740
33,888;490;180;0;4760
33,92;590;465;0;4790
33,952;860;1245;750;4810
33,984;1000;1365;1500;4420
34,016;1050;1440;2250;3430
34,048;1130;1590;4250;400
34,08;1130;1590;4250;400
34,112;1150;1410;5000;170
34,144;1190;1365;5750;130
34,176;1180;1425;6500;120
34,208;1170;1365;7250;120
34,24;1160;1335;7750;120
34,272;1180;1275;8750;120
34,304;1170;1215;9250;110
34,336;1190;1155;10000;110
34,368;1190;1125;10500;120
34,4;1190;1050;11000;120
34,432;1190;960;11500;120
34,464;1200;765;12750;120
34,496;1190;735;12750;110
34,528;1190;660;13250;110
34,56;1200;615;13500;120
34,592;1200;525;13750;120
34,624;1200;330;14000;110
34,656;1000;-150;13250;120
34,688;660;-1770;12250;120
34,72;570;-1350;11750;120
34,752;580;-1500;11000;130
34,784;550;-1395;10500;150
34,816;570;-1455;9750;180
34,848;530;-1350;8750;450
34,88;550;-1365;8250;1020
34,912;520;-1290;7750;1970
34,944;510;-1275;6000;4010
34,976;510;-1275;6000;4010
35,008;500;-1155;5250;4370
35,04;500;-1140;5000;4430
35,072;490;-1065;4500;4530
35,104;500;-975;4000;4570
35,136;500;-765;3000;4660
35,168;500;-765;3000;4660
35,2;510;-645;2500;4690
35,232;500;-600;2250;4710
35,264;500;-525;1750;4750
35,296;500;-525;1750;4750
35,328;490;-510;1250;4780
35,36;490;-480;1000;4820
35,392;510;-450;1000;4840
35,424;510;-390;750;4860
35,456;500;-360;500;4870
35,488;500;-300;500;4880
35,52;490;-240;250;4870
35,552;490;-210;250;4860
35,584;500;-195;0;4860
35,616;490;-165;0;4850
35,648;500;-150;0;4850
35,68;500;-135;0;4860
35,712;490;-105;0;4860
35,744;490;-60;0;4860
35,776;490;-60;0;4860
35,808;500;-45;0;4860
35,84;500;-30;0;4860
35,872;500;-30;0;4860
35,904;490;-15;0;4860
35,936;500;-30;0;4860
35,968;500;-120;-250;4860
36;500;-120;-250;4860
36,032;490;-165;-250;4840
36,064;490;-150;-500;4840
36,096;480;-120;-500;4820
36,128;490;-75;-500;4800
36,16;490;-15;-500;4780
36,192;500;0;-500;4760
36,224;500;0;-500;4760
36,256;500;15;-500;4770
36,288;490;120;0;4790
36,32;620;465;0;4810
36,352;800;1290;500;4820
36,384;970;1350;1250;4540
36,416;1140;1515;3500;900
36,448;1140;1515;3500;900
36,48;1160;1410;4250;300
36,512;1160;1335;5000;170
36,544;1170;1290;5750;140
36,576;1170;1260;6250;130
36,608;1170;1245;7000;120
36,64;1180;1230;7750;120
36,672;1180;1215;8250;120
36,704;1190;1185;9000;120
36,736;1190;1140;9500;120
36,768;1190;1080;10000;120
36,8;1190;1005;10750;110
36,832;1190;930;11000;120
36,864;1190;840;11500;120
36,896;1190;720;12500;120
36,928;1190;720;12500;120
36,96;1200;645;13000;120
36,992;1200;615;13000;120
37,024;1200;510;13250;120
37,056;1200;360;13500;120
37,088;580;-1380;11750;120
37,12;580;-1380;11750;120
37,152;580;-1500;10750;130
37,184;600;-1440;10500;140
37,216;510;-1260;9750;170
37,248;560;-1515;9000;290
37,28;540;-1350;7250;1870
37,312;540;-1350;7250;1870
37,344;530;-1275;6250;3500
37,376;510;-1260;5750;4070
37,408;500;-1110;4250;4530
37,44;500;-1110;4250;4530
37,472;490;-990;3750;4600
37,504;490;-975;3500;4630
37,536;490;-870;3000;4670
37,568;500;-810;2750;4680
37,6;490;-690;1750;4720
37,632;490;-690;1750;4720
37,664;500;-615;1500;4750
37,696;500;-600;1250;4760
37,728;510;-525;1000;4800
37,76;500;-450;750;4850
37,792;500;-405;500;4860
37,824;510;-405;500;4850
37,856;500;-375;250;4860
37,888;490;-315;0;4880
37,92;490;-255;0;4870
37,952;500;-210;0;4880
37,984;490;-150;0;4870
38,016;500;-120;0;4860
38,048;500;-120;0;4860
38,08;500;-105;-250;4870
38,112;500;-105;-250;4870
38,144;500;-105;-250;4870
38,176;500;-90;-250;4880
38,208;500;-75;-500;4900
38,24;500;-60;-500;4900
38,272;500;-30;-500;4890
38,304;500;-30;-500;4890
38,336;500;-75;-500;4890
38,368;500;-75;-500;4880
38,4;500;-120;-500;4870
38,432;500;-150;-750;4880
38,464;490;-75;-750;4840
38,496;490;-75;-750;4840
38,528;490;-15;-750;4800
38,56;480;0;-750;4780
38,592;480;45;-750;4780
38,624;490;195;0;4780
38,656;690;795;250;4810
38,688;910;1395;1000;4850
38,72;1030;1500;1750;4420
38,752;1070;1575;2500;2970
38,784;1130;1365;3250;1520
38,816;1140;1485;4000;620
38,848;1150;1500;5000;240
38,88;1170;1470;7000;120
38,912;1190;1425;7250;120
38,944;1180;1260;8000;120
38,976;1170;1170;8500;120
39,008;1150;1125;9250;120
39,04;1170;1095;9750;120
39,072;1180;1065;10250;120
39,104;1190;945;11750;120
39,136;1190;945;11750;120
39,168;1190;840;12250;120
39,2;1190;825;12250;120
39,232;1190;720;12750;120
39,264;1200;645;13000;120
39,296;1200;465;13750;120
39,328;1200;465;13750;120
39,36;1000;-150;13000;120
39,392;630;-1845;12500;120
39,424;640;-1515;11750;120
39,456;590;-1455;11250;120
39,488;580;-1455;10500;140
39,52;570;-1440;9500;170
39,552;550;-1365;9000;330
39,584;550;-1395;8250;810
39,616;540;-1320;7750;1730
39,648;540;-1335;7000;2720
39,68;490;-1200;6250;3500
39,712;490;-1170;5750;4010
39,744;500;-1155;5250;4400
39,776;500;-975;4000;4620
39,808;500;-975;4000;4620
39,84;500;-855;3500;4640
39,872;500;-780;3000;4670
39,904;500;-705;2750;4680
39,936;490;-630;2500;4700
39,968;490;-585;2250;4710
40;500;-525;2000;4740
40,032;500;-465;1750;4740
40,064;500;-420;1500;4760
40,096;500;-390;1250;4780
40,128;510;-360;1250;4810
40,16;500;-330;1000;4820
40,192;510;-300;500;4870
40,224;500;-285;500;4870
40,256;500;-240;250;4890
40,288;490;-195;250;4900
40,32;490;-195;250;4900
40,352;490;-180;0;4900
40,384;490;-165;0;4890
40,416;490;-135;0;4890
40,448;490;-135;0;4890
40,48;500;-120;0;4890
40,512;490;-90;0;4880
40,544;490;-105;-250;4890
40,576;490;-105;-250;4890
40,608;500;-90;-250;4900
40,64;490;-30;-250;4900
40,672;500;-75;-250;4880
40,704;500;-90;-250;4880
40,736;490;-90;-500;4870
40,768;490;-135;-500;4820
40,8;490;-135;-500;4820
40,832;480;-75;-750;4810
40,864;480;-45;-750;4810
40,896;480;0;-750;4780
40,928;480;0;-750;4760
40,96;490;135;0;4750
40,992;610;480;0;4780
41,024;800;1320;500;4810
41,056;1000;1425;1500;4500
41,088;1060;1410;2250;3190
41,12;1100;1485;3000;1770
41,152;1130;1530;3750;930
41,184;1140;1590;4500;410
41,216;1180;1470;5500;180
41,248;1170;1380;6250;140
41,28;1180;1395;7000;120
41,312;1190;1230;8750;120
41,344;1190;1230;8750;120
41,376;1170;1185;9500;120
41,408;1170;1140;10000;120
41,44;1180;1095;10500;120
41,472;1190;1035;11000;120
41,504;1180;990;11500;120
41,536;1190;915;12250;120
41,568;1190;855;12500;120
41,6;1190;780;13000;120
41,632;1190;600;13750;120
41,664;1200;540;14000;120
41,696;1200;450;14250;120
41,728;630;-1335;13250;130
41,76;640;-1680;12500;120
41,792;600;-1530;11750;120
41,824;520;-1230;11250;130
41,856;540;-1440;10500;150
41,888;560;-1395;9750;220
41,92;550;-1365;9000;580
41,952;550;-1380;8500;1100
41,984;520;-1275;6750;3740
42,016;520;-1275;6750;3910
42,048;500;-1155;6000;4230
42,08;490;-1110;5500;4360
42,112;490;-1050;5000;4520
42,144;500;-990;4500;4600
42,176;500;-915;4000;4610
42,208;510;-810;3500;4650
42,24;510;-720;3250;4660
42,272;500;-675;3000;4680
42,304;500;-630;2750;4700
42,336;510;-615;2500;4710
42,368;510;-525;2000;4750
42,4;500;-465;1500;4790
42,432;500;-450;1500;4800
42,464;500;-405;1250;4820
42,496;510;-375;1000;4840
42,528;510;-360;750;4850
42,56;500;-330;750;4870
42,592;500;-285;500;4880
42,624;490;-225;250;4880
42,656;480;-195;250;4870
42,688;480;-180;250;4860
42,72;490;-135;0;4870
42,752;490;-135;0;4870
42,784;490;-45;0;4870
42,816;490;-15;0;4870
42,848;490;0;0;4870
42,88;490;0;0;4870
42,912;490;0;0;4850
42,944;490;0;0;4830
42,976;490;0;0;4830
43,008;500;30;0;4820
43,04;490;90;0;4830
43,072;840;1305;750;4780
43,104;840;1305;750;4780
43,136;1030;1410;1750;4130
43,168;1080;1410;2500;2690
43,2;1120;1500;3250;1310
43,232;1140;1440;4000;590
43,264;1170;1515;4750;270
43,296;1150;1425;5750;150
43,328;1160;1440;6250;130
43,36;1170;1335;7000;120
43,392;1180;1320;7750;120
43,424;1180;1245;8250;120
43,456;1190;1170;9250;120
43,488;1190;1080;9750;120
43,52;1190;960;10250;120
43,552;1200;765;11500;120
43,584;1200;765;11500;120
43,616;1190;690;12000;120
43,648;1200;585;12250;120
43,68;1210;540;12500;120
43,712;1200;450;12750;120
43,744;1200;360;13000;120
43,776;1210;300;13250;120
43,808;1210;210;13250;120
43,84;790;-660;12500;120
43,872;660;-1785;11750;120
43,904;580;-1440;11250;120
43,936;590;-1515;10250;150
43,968;570;-1500;9500;190
44;520;-1305;9000;340
44,032;540;-1350;7250;2080
44,064;540;-1350;7250;2080
44,096;530;-1320;6250;3140
44,128;520;-1290;5750;3690
44,16;510;-1230;5250;4070
44,192;500;-1155;4750;4420
44,224;490;-1095;4000;4560
44,256;490;-1050;3500;4680
44,288;500;-945;3000;4710
44,32;500;-840;2750;4720
44,352;490;-795;2250;4750
44,384;490;-705;2000;4780
44,416;490;-600;1500;4810
44,448;510;-405;1000;4780
44,48;510;-390;1000;4780
44,512;510;-345;750;4750
44,544;510;-330;500;4730
44,576;500;-330;500;4730
44,608;500;-315;250;4710
44,64;510;-300;250;4700
44,672;510;-240;0;4700
44,704;510;-225;0;4680
44,736;500;-210;0;4670
44,768;510;-225;-250;4670
44,8;510;-225;-250;4670
44,832;500;-225;-500;4690
44,864;510;-240;-500;4710
44,896;500;-210;-750;4750
44,928;490;-195;-750;4760
44,96;490;-165;-750;4800
44,992;480;-120;-750;4840
45,024;490;-75;-1000;4870
45,056;490;-30;-1000;4880
45,088;500;-15;-1000;4900
45,12;490;0;-1000;4910
45,152;490;0;-1000;4910
45,184;490;0;-1000;4910
45,216;480;0;-1000;4890
45,248;480;195;0;4810
45,28;480;195;0;4810
45,312;590;525;250;4780
45,344;800;1275;750;4710
45,376;970;1455;1250;4310
45,408;1070;1440;2000;2690
45,44;1090;1500;2750;1530
45,472;1170;1365;3750;590
45,504;1140;1395;4500;280
45,536;1170;1380;5000;170
45,568;1180;1335;7000;130
45,6;1170;1335;7250;120
45,632;1190;1275;8000;120
45,664;1180;1245;8500;120
45,696;1190;1170;9250;120
45,728;1190;1110;9750;120
45,76;1190;1035;10250;120
45,792;1190;975;10750;120
45,824;1190;900;11250;120
45,856;1200;825;11750;120
45,888;1200;615;12500;120
45,92;1190;600;12750;120
45,952;1200;480;13000;120
45,984;1210;420;13250;120
46,016;1210;240;13250;120
46,048;1010;-225;12750;120
46,08;610;-1455;12000;120
46,112;570;-1200;11250;120
46,144;570;-1485;10500;130
46,176;600;-1620;9750;160
46,208;580;-1485;9250;170
46,24;570;-1455;8500;380
46,272;550;-1380;7500;1820
46,304;520;-1275;6000;3700
46,336;510;-1275;5750;3780
46,368;500;-1170;5000;3980
46,4;490;-1125;4500;4160
46,432;490;-1050;4000;4350
46,464;490;-975;3500;4470
46,496;500;-870;3250;4570
46,528;510;-765;2750;4690
46,56;510;-690;2250;4740
46,592;500;-660;2000;4760
46,624;500;-630;1750;4790
46,656;510;-600;1500;4810
46,688;510;-510;1250;4820
46,72;500;-360;750;4810
46,752;500;-345;500;4820
46,784;490;-285;500;4830
46,816;500;-270;250;4840
46,848;500;-240;250;4850
46,88;500;-225;0;4840
46,912;500;-210;0;4840
46,944;500;-195;0;4820
46,976;500;-195;0;4800
47,008;500;-210;0;4780
47,04;490;-195;-250;4770
47,072;490;-195;-250;4750
47,104;490;-180;-250;4750
47,136;490;-165;-500;4730
47,168;490;-165;-500;4720
47,2;510;-165;-750;4690
47,232;490;-120;-750;4690
47,264;490;-90;-750;4690
47,296;490;-75;-1000;4700
47,328;490;-30;-1000;4690
47,36;490;0;-1000;4700
47,392;490;0;-1000;4690
47,424;490;0;-1000;4700
47,456;500;0;-1000;4680
47,488;490;0;-1000;4670
47,52;480;165;0;4670
47,552;520;300;0;4680
47,584;670;735;250;4680
47,616;910;1440;1000;4640
47,648;1040;1380;1750;3620
47,68;1080;1395;2500;2040
47,712;1120;1425;3250;1070
47,744;1150;1485;4000;480
47,776;1170;1350;4750;210
47,808;1160;1350;5500;150
47,84;1160;1380;6250;130
47,872;1190;1305;8000;120
47,904;1180;1290;8250;120
47,936;1190;1185;9000;120
47,968;1190;1125;9500;120
48;1190;945;10750;120
48,032;1190;945;10750;120
48,064;1190;885;11500;120
48,096;1190;825;11750;120
48,128;1190;750;12250;130
48,16;1190;690;12500;120
48,192;1200;630;12750;120
48,224;1200;525;13250;120
48,256;1210;465;13250;120
48,288;1200;330;13500;120
48,32;770;-540;12750;120
48,352;650;-1470;12000;120
48,384;590;-1215;11250;130
48,416;560;-1350;9500;170
48,448;560;-1485;8750;360
48,48;550;-1320;8250;760
48,512;530;-1230;7500;1650
48,544;520;-1260;6750;3120
48,576;510;-1155;6250;3880
48,608;500;-1185;5500;4130
48,64;490;-1140;5000;4260
48,672;490;-1005;4500;4400
48,704;500;-825;4000;4520
48,736;510;-780;3500;4580
48,768;500;-795;3250;4620
48,8;490;-735;2750;4650
48,832;510;-525;2000;4760
48,864;500;-525;1750;4800
48,896;500;-525;1500;4810
48,928;500;-480;1250;4830
48,96;500;-420;1000;4850
48,992;500;-375;750;4860
49,024;510;-285;750;4860
49,056;500;-240;500;4850
49,088;490;-240;500;4850
49,12;500;-225;250;4860
49,152;500;-210;250;4860
49,184;500;-210;0;4880
49,216;500;-195;0;4880
49,248;500;-180;0;4890
49,28;490;-180;0;4850
49,312;500;-195;0;4850
49,344;500;-165;-250;4830
49,376;490;-180;-250;4810
49,408;490;-150;-250;4800
49,44;490;-150;-500;4770
49,472;510;-135;-500;4750
49,504;500;-90;-500;4740
49,536;500;-120;-500;4740
49,568;510;-150;-750;4730
49,6;500;-120;-750;4730
49,632;490;-105;-750;4720
49,664;490;-75;-750;4720
49,696;490;-15;-750;4710
49,728;490;0;-750;4700
49,76;490;0;-750;4710
49,792;490;0;-1000;4670
49,824;490;0;-1000;4670
49,856;490;0;-1000;4690
49,888;480;150;0;4700
49,92;850;1320;750;4720
49,952;850;1320;750;4720
49,984;1030;1500;1750;3850
50,016;1080;1500;2500;2250
50,048;1120;1575;3250;1100
50,08;1150;1515;4000;520
50,112;1160;1350;4750;260
50,144;1160;1260;6750;120
50,176;1200;1230;7250;120
50,208;1180;1215;7750;120
50,24;1180;1200;8500;120
50,272;1180;1200;9000;120
50,304;1190;1140;9750;120
50,336;1190;1080;10250;120
50,368;1190;990;10750;120
50,4;1190;930;11250;120
50,432;1190;870;11750;120
50,464;1190;810;12000;120
50,496;1190;765;12500;120
50,528;1190;690;12750;120
50,56;1200;570;13250;120
50,592;1190;240;13750;120
50,624;1010;-75;12750;120
50,656;620;-1365;12000;120
50,688;600;-1440;11250;120
50,72;550;-1350;10750;130
50,752;570;-1380;10000;150
50,784;570;-1425;9250;220
50,816;570;-1425;8500;480
50,848;560;-1410;7750;1030
50,88;550;-1335;7250;1790
50,912;520;-1215;5750;3940
50,944;510;-1200;5500;4080
50,976;490;-1125;4750;4400
51,008;490;-1080;4250;4500
51,04;490;-1020;3750;4550
51,072;500;-915;3500;4570
51,104;500;-840;3250;4600
51,136;500;-645;2250;4710
51,168;510;-630;2250;4720
51,2;510;-540;1750;4770
51,232;510;-525;1500;4810
51,264;510;-525;1250;4830
51,296;500;-525;1000;4840
51,328;500;-480;1000;4860
51,36;490;-285;500;4870
51,392;490;-255;250;4870
51,424;500;-240;250;4860
51,456;490;-210;0;4870
51,488;500;-195;0;4880
51,52;500;-195;0;4880
51,552;490;-180;0;4870
51,584;490;-165;0;4880
51,616;490;-150;0;4870
51,648;500;-150;0;4850
51,68;490;-120;-250;4820
51,712;490;-120;-250;4820
51,744;490;-90;-250;4800
51,776;500;-105;-500;4780
51,808;500;-120;-500;4760
51,84;500;-120;-500;4770
51,872;510;-135;-500;4770
51,904;500;-120;-750;4760
51,936;490;-90;-750;4750
51,968;490;-30;-750;4750
52;490;0;-750;4730
52,032;490;0;-750;4730
52,064;490;0;-750;4710
52,096;490;0;-750;4700
52,128;490;0;-750;4690
52,16;500;30;-750;4700
52,192;480;135;-750;4720
52,224;530;345;0;4750
52,256;750;1110;500;4740
52,288;920;1380;1250;4620
52,32;1040;1455;2000;3430
52,352;1080;1425;2500;2120
52,384;1140;1410;3500;830
52,416;1150;1380;4250;380
52,448;1180;1290;4750;210
52,48;1170;1350;6500;120
52,512;1170;1350;6500;120
52,544;1190;1065;7500;120
52,576;1170;1260;8000;120
52,608;1190;1110;9500;120
52,64;1190;1005;10250;120
52,672;1200;1005;10500;120
52,704;1190;885;11000;120
52,736;1190;825;11500;120
52,768;1200;630;12500;120
52,8;1200;630;12500;120
52,832;1190;480;12750;120
52,864;1200;495;13000;120
52,896;1210;405;13250;120
52,928;1200;300;13500;120
52,96;660;-1545;11500;120
52,992;660;-1545;11500;120
53,024;620;-1485;10500;130
53,056;560;-1320;10000;150
53,088;550;-1305;9500;180
53,12;540;-1395;8750;230
53,152;520;-1260;8250;430
53,184;530;-1275;7250;1450
53,216;520;-1245;6750;2310
53,248;520;-1230;6250;3300
53,28;510;-1215;5750;4010
53,312;500;-1155;5000;4230
53,344;490;-1080;4500;4430
53,376;490;-1035;4000;4530
53,408;490;-975;3500;4580
53,44;500;-705;2500;4680
53,472;500;-705;2500;4680
53,504;500;-630;2250;4700
53,536;500;-615;2250;4710
53,568;510;-540;1750;4800
53,6;500;-510;1500;4840
53,632;500;-480;1000;4860
53,664;500;-480;1000;4860
53,696;510;-375;750;4890
53,728;500;-300;500;4900
53,76;500;-255;500;4880
53,792;490;-225;500;4880
53,824;490;-210;250;4880
53,856;500;-195;0;4900
53,888;500;-195;0;4890
53,92;500;-195;0;4900
53,952;490;-165;0;4900
53,984;490;-165;0;4880
54,016;500;-165;-250;4880
54,048;490;-150;-250;4870
54,08;490;-135;-250;4850
54,112;490;-120;-250;4810
54,144;500;-135;-500;4800
54,176;500;-120;-500;4780
54,208;500;-120;-500;4780
54,24;500;-135;-500;4780
54,272;490;-120;-750;4760
54,304;490;-90;-750;4750
54,336;490;-60;-750;4740
54,368;490;0;-750;4730
54,4;490;0;-750;4730
54,432;500;0;-750;4720
54,464;490;0;-750;4710
54,496;490;0;-750;4700
54,528;480;0;-750;4720
54,56;480;195;0;4750
54,592;910;1410;1000;4720
54,624;1020;1560;1750;3620
54,656;1060;1455;2250;2600
54,688;1150;1260;3250;940
54,72;1120;1545;4000;410
54,752;1160;1455;4750;220
54,784;1190;1290;5500;160
54,816;1160;1425;6250;130
54,848;1180;1260;8250;120
54,88;1180;1185;8750;120
54,912;1190;1185;9250;120
54,944;1190;1065;10000;120
54,976;1180;960;10500;120
55,008;1190;915;11000;120
55,04;1190;885;11500;120
55,072;1190;795;12000;120
55,104;1190;735;12500;120
55,136;1190;675;12750;120
55,168;1200;600;13000;120
55,2;1200;495;13250;120
55,232;1200;420;13500;120
55,264;1210;330;13750;120
55,296;1010;-195;13000;120
55,328;630;-1665;12250;120
55,36;560;-1425;10500;130
55,392;580;-1470;9750;150
55,424;560;-1425;9500;170
55,456;550;-1410;8500;560
55,488;530;-1335;8000;1190
55,52;540;-1380;7250;2180
55,552;530;-1275;6750;3090
55,584;520;-1230;6250;3540
55,616;500;-1230;5500;4200
55,648;490;-1170;5000;4380
55,68;490;-945;3750;4590
55,712;500;-840;3500;4620
55,744;500;-810;3250;4640
55,776;490;-720;2750;4690
55,808;510;-645;2500;4720
55,84;510;-495;2000;4800
55,872;510;-495;2000;4800
55,904;500;-450;1500;4840
55,936;500;-435;1500;4840
55,968;510;-405;1250;4840
56;500;-345;1250;4840
56,032;490;-210;750;4880
56,064;490;-210;750;4880
56,096;490;-210;750;4870
56,128;500;-195;500;4870
56,16;500;-195;500;4880
56,192;500;-195;500;4880
56,224;500;-180;250;4890
56,256;490;-165;0;4880
56,288;490;-165;0;4880
56,32;490;-150;0;4870
56,352;490;-150;0;4870
56,384;490;-120;0;4850
56,416;500;-120;0;4820
56,448;500;-135;0;4800
56,48;500;-120;-250;4790
56,512;500;-135;-250;4790
56,544;490;-90;-500;4750
56,576;490;-30;-500;4750
56,608;480;-15;-500;4740
56,64;490;0;-500;4740
56,672;490;0;-500;4730
56,704;490;0;-500;4720
56,736;490;0;-500;4700
56,768;490;45;-500;4720
56,8;490;135;0;4740
56,832;590;495;0;4760
56,864;850;1350;750;4760
56,896;1000;1515;1500;4130
56,928;1060;1530;2250;2680
56,96;1130;1500;4250;390
56,992;1140;1470;4500;310
57,024;1180;1395;5500;160
57,056;1170;1335;6000;140
57,088;1170;1305;6750;130
57,12;1170;1305;7500;120
57,152;1180;1275;8000;120
57,184;1180;1200;8750;120
57,216;1180;1185;9500;120
57,248;1190;1110;10000;120
57,28;1180;945;11250;120
57,312;1180;885;11500;120
57,344;1200;810;12000;120
57,376;1190;795;12000;120
57,408;1190;720;12500;120
57,44;1190;705;12750;120
57,472;1200;600;13000;120
57,504;1200;510;13250;120
57,536;1200;420;13500;120
57,568;1210;255;13500;120
57,6;780;-615;12750;120
57,632;630;-1530;11750;120
57,664;590;-1515;11000;130
57,696;560;-1425;10500;140
57,728;550;-1380;9750;170
57,76;570;-1380;9250;230
57,792;550;-1380;8250;700
57,824;530;-1305;7750;1350
57,856;540;-1350;7000;2420
57,888;500;-1200;5500;4200
57,92;500;-1200;5500;4200
57,952;490;-1155;4750;4470
57,984;490;-1065;4250;4560
58,016;500;-840;3250;4670
58,048;500;-840;3250;4670
58,08;490;-735;2750;4680
58,112;490;-690;2500;4700
58,144;490;-630;2000;4720
58,176;510;-540;2000;4740
58,208;500;-465;1750;4760
58,24;500;-390;1000;4840
58,272;500;-390;1000;4840
58,304;510;-360;750;4850
58,336;510;-300;750;4850
58,368;510;-255;500;4860
58,4;510;-225;500;4880
58,432;500;-195;500;4880
58,464;500;-195;250;4890
58,496;500;-180;250;4890
58,528;500;-165;0;4890
58,56;500;-165;0;4890
58,592;500;-165;0;4880
58,624;500;-165;0;4880
58,656;490;-150;0;4900
58,688;490;-150;0;4910
58,72;490;-135;-250;4900
58,752;490;-135;-250;4900
58,784;500;-90;-250;4880
58,816;500;-105;-250;4860
58,848;500;-105;-500;4840
58,88;490;-90;-500;4830
58,912;500;-120;-500;4820
58,944;500;-105;-500;4800
58,976;490;-60;-500;4800
59,008;490;-60;-750;4780
59,04;490;-15;-750;4760
59,072;480;0;-750;4760
59,104;490;0;-750;4750
59,136;490;0;-750;4720
59,168;500;0;-750;4720
59,2;490;0;-750;4760
59,232;480;180;0;4780
59,264;590;450;0;4790
59,296;800;1290;500;4780
59,328;970;1440;1250;4720
59,36;1050;1575;2250;2970
59,392;1100;1515;3000;1380
59,424;1150;1440;3750;600
59,456;1130;1455;4500;320
59,488;1160;1425;5250;190
59,52;1180;1380;6000;130
59,552;1170;1350;6750;120
59,584;1170;1305;7500;120
59,616;1190;1200;9000;120
59,648;1190;1200;9000;120
59,68;1190;1140;9750;120
59,712;1190;1065;10250;120
59,744;1180;990;10750;120
59,776;1190;930;11250;120
59,808;1190;885;11750;120
59,84;1190;795;12250;120
59,872;1200;720;12500;120
59,904;1200;645;12750;120
59,936;1200;585;13250;120
59,968;1200;495;13500;120
60;1210;300;13500;120
60,032;1020;-165;13000;120
60,064;630;-1710;12250;120
60,096;580;-1455;10500;140
60,128;580;-1455;9750;160
60,16;570;-1425;9500;210
60,192;540;-1305;8500;500
60,224;520;-1290;8000;1160
60,256;530;-1275;7500;2170
60,288;540;-1275;6750;3200
60,32;520;-1230;6250;3920
60,352;500;-1170;5500;4300
60,384;490;-1110;5000;4420
60,416;490;-1065;4500;4520
60,448;490;-990;4000;4580
60,48;490;-900;3500;4620
60,512;500;-780;3250;4670
60,544;510;-690;2750;4690
60,576;500;-645;2500;4730
60,608;500;-570;1750;4810
60,64;500;-570;1750;4810
60,672;500;-495;1500;4840
60,704;510;-465;1250;4870
60,736;490;-420;1000;4880
60,768;490;-390;1000;4890
